id,investor_email,startup_id,amount,created_at
8559,anvimaharaj482@gmail.com,2638,60268.3,2021-05-20
8560,mekhalagera932@gmail.com,2395,33902.46,2021-02-02
8561,neelgupta546@gmail.com,2794,142995.72,2024-06-07
8562,niteshrao699@gmail.com,2858,131353.82,2023-11-20
8563,chakrikasaha408@gmail.com,1316,116618.77,2024-05-29
8564,pranavpatil262@gmail.com,2261,143327.14,2022-02-08
8565,michaelthakur613@gmail.com,1079,61777.89,2023-01-07
8566,teerthahuja221@gmail.com,104,115214.35,2022-09-13
8567,deepaandra728@gmail.com,3193,192666.0,2022-10-14
8568,nicholasgupta674@gmail.com,2219,122002.39,2022-04-16
8569,anjalishenoy706@gmail.com,953,16242.2,2024-01-29
8570,owenmangat711@gmail.com,1562,112184.62,2024-12-04
8571,leeladara170@gmail.com,281,64387.32,2020-02-08
8572,rohanedwin508@gmail.com,1403,171370.9,2024-11-24
8573,isaiahdass834@gmail.com,2488,175506.99,2022-06-12
8574,falanwadhwa608@gmail.com,1207,17298.03,2023-01-21
8575,poojaguha134@gmail.com,3489,210721.04,2021-06-16
8576,adyapalla396@gmail.com,1265,61025.1,2020-05-25
8577,aryanshah345@gmail.com,3073,274734.58,2021-07-19
8578,kavyadhillon338@gmail.com,3084,146097.9,2024-06-20
8579,yastimani977@gmail.com,961,50288.52,2022-08-25
8580,anmolyohannan114@gmail.com,1701,58641.11,2022-05-19
8581,guneetsethi351@gmail.com,2317,177847.62,2023-12-31
8582,wishiwadhwa583@gmail.com,2400,118696.01,2020-06-26
8583,akshayrajagopalan556@gmail.com,3238,142267.69,2022-07-01
8584,binapal625@gmail.com,3520,279022.42,2020-10-11
8585,nakulchoudhury615@gmail.com,784,94060.47,2023-06-13
8586,yaminivala122@gmail.com,1679,154797.03,2020-11-27
8587,mitalipillai152@gmail.com,2799,263587.56,2021-05-01
8588,ekaniarora420@gmail.com,1951,171641.08,2023-02-15
8589,chanakyalanka662@gmail.com,3758,21471.78,2020-06-14
8590,saanvibuch14@gmail.com,2659,190431.12,2020-05-30
8591,mahikavora702@gmail.com,472,56959.77,2021-10-23
8592,simonbedi107@gmail.com,75,262544.6,2020-10-01
8593,ishanvibera675@gmail.com,2136,84170.59,2020-06-13
8594,aarininori57@gmail.com,1270,387560.76,2021-08-15
8595,reyanshpillay318@gmail.com,3916,267390.08,2022-02-18
8596,edhithakalita993@gmail.com,3534,86270.99,2022-01-19
8597,devanshdesai554@gmail.com,835,151601.1,2021-05-30
8598,charvisaran491@gmail.com,137,210291.54,2021-08-26
8599,brijeshbhargava299@gmail.com,232,212692.84,2024-05-19
8600,lakshmikapur694@gmail.com,3505,185386.9,2020-09-05
8601,jyotiyadav924@gmail.com,2755,250172.72,2023-02-23
8602,upkaarbala65@gmail.com,188,140162.48,2022-09-28
8603,jagratisabharwal604@gmail.com,2305,120662.59,2023-07-18
8604,ojaskade600@gmail.com,2420,122250.88,2020-07-04
8605,girindrasandal53@gmail.com,1825,218669.86,2022-04-28
8606,ekiyagrover305@gmail.com,3496,179214.48,2023-08-13
8607,calebdara154@gmail.com,3304,173302.69,2023-09-14
8608,aryanmadan49@gmail.com,748,213618.74,2023-09-21
8609,eeshasankar652@gmail.com,2805,14084.19,2021-08-16
8610,abhiramsaran784@gmail.com,280,174805.51,2022-09-19
8611,dayamaikaur1@gmail.com,2910,167485.51,2023-02-11
8612,balendranadkarni954@gmail.com,113,283504.65,2021-10-01
8613,samakshparikh967@gmail.com,974,27712.96,2024-07-14
8614,aahanapingle702@gmail.com,1937,274574.93,2024-12-08
8615,leelabuch577@gmail.com,2932,156032.73,2023-02-05
8616,nicholaskalla383@gmail.com,459,189119.16,2021-06-19
8617,gavinyohannan501@gmail.com,2931,284073.5,2022-01-10
8618,samarthbhagat666@gmail.com,1369,194860.9,2020-04-29
8619,udarshbhattacharyya688@gmail.com,2716,182029.46,2021-11-12
8620,chaitanyamadan700@gmail.com,1243,169383.29,2021-11-24
8621,paninihayre628@gmail.com,2334,111321.75,2023-04-18
8622,andrewmane298@gmail.com,607,147720.87,2023-09-05
8623,ojasshukla522@gmail.com,2372,92758.98,2022-12-27
8624,gunbirkakar664@gmail.com,1186,146434.65,2024-01-13
8625,krishnaboase904@gmail.com,2869,36874.46,2023-10-24
8626,bachittarbuch939@gmail.com,1140,184323.17,2021-06-27
8627,ishitasur845@gmail.com,2275,140261.02,2021-02-16
8628,adityabajwa241@gmail.com,2489,123103.7,2020-09-25
8629,ranbirsunder315@gmail.com,3975,167580.65,2020-09-21
8630,aishanikrishnamurthy18@gmail.com,3440,35314.89,2023-04-08
8631,garimagoyal588@gmail.com,3728,304341.6,2022-08-19
8632,warindertella798@gmail.com,3708,141778.6,2022-03-29
8633,etabala430@gmail.com,1681,138332.45,2021-06-17
8634,alexanderchandra457@gmail.com,2967,72768.3,2023-11-10
8635,gabrielchandra70@gmail.com,1296,151915.71,2024-07-17
8636,atharvoak54@gmail.com,3098,260956.79,2020-03-19
8637,dakshoak111@gmail.com,2920,232873.3,2021-01-12
8638,anmolnarang478@gmail.com,2336,218355.02,2021-09-27
8639,girindrasama239@gmail.com,3369,193711.92,2021-06-16
8640,chandranraja952@gmail.com,3285,121316.6,2021-12-12
8641,aaravsinha131@gmail.com,1430,33986.95,2023-06-12
8642,anjalishere240@gmail.com,3850,133916.9,2023-04-09
8643,aadiparikh137@gmail.com,2907,131130.28,2024-09-03
8644,yashasvithaker679@gmail.com,2435,233903.56,2022-03-11
8645,aadhyahegde375@gmail.com,1424,174751.24,2020-08-06
8646,qadimgopal312@gmail.com,511,278984.92,2020-12-18
8647,maanassolanki183@gmail.com,2169,245799.08,2020-03-12
8648,chanchalmuni627@gmail.com,385,113480.35,2024-01-08
8649,tejaswable845@gmail.com,1435,6389.66,2024-01-23
8650,gauravprashad775@gmail.com,394,260846.02,2021-10-08
8651,edhithasoman391@gmail.com,2173,258750.82,2022-01-15
8652,labanchand110@gmail.com,772,40703.07,2022-03-18
8653,karansathe340@gmail.com,814,270739.2,2023-01-16
8654,unnisibal687@gmail.com,1704,180569.37,2024-06-10
8655,radhaboase644@gmail.com,1939,162854.84,2022-01-24
8656,bachittarben121@gmail.com,3493,279182.66,2022-07-10
8657,inayabalasubramanian641@gmail.com,3447,257574.81,2023-07-25
8658,yaminichowdhury501@gmail.com,2370,202106.48,2024-07-29
8659,vanyanair464@gmail.com,1076,187857.37,2022-02-20
8660,keyamutti732@gmail.com,1450,199311.54,2023-06-06
8661,gaurivyas940@gmail.com,258,117995.41,2021-10-28
8662,revavarughese793@gmail.com,2066,145591.88,2020-06-08
8663,kaicherian907@gmail.com,593,77814.63,2020-10-19
8664,vrittibansal809@gmail.com,3019,123356.82,2020-12-17
8665,udyatisaini405@gmail.com,2882,120669.29,2023-03-16
8666,davidmitter470@gmail.com,2476,99175.57,2021-12-01
8667,kamalaandra760@gmail.com,1520,160939.72,2020-05-03
8668,xitideo143@gmail.com,664,124081.53,2022-07-11
8669,vasatikadeshmukh103@gmail.com,3300,190178.78,2020-05-28
8670,tejassant489@gmail.com,3180,20214.35,2022-10-02
8671,labangandhi307@gmail.com,1346,140931.62,2024-05-19
8672,wishikunda565@gmail.com,2638,160524.13,2024-08-30
8673,vyanjanabehl80@gmail.com,2547,125149.66,2021-03-07
8674,mananbhatia25@gmail.com,1856,136208.58,2022-07-06
8675,manthanshere715@gmail.com,3839,23180.32,2020-12-22
8676,zaitraagrawal404@gmail.com,1677,178518.17,2021-09-18
8677,bhavnasahni28@gmail.com,2143,201808.48,2023-07-18
8678,bachittarshan635@gmail.com,1539,189482.98,2020-12-21
8679,qabilapte469@gmail.com,2314,233098.16,2024-02-17
8680,chanchaljha952@gmail.com,1817,166122.37,2024-03-22
8681,tarakbhattacharyya586@gmail.com,3755,188294.49,2021-01-02
8682,warjasbath941@gmail.com,1057,162487.26,2020-02-11
8683,vedaraja6@gmail.com,3103,205004.06,2022-02-03
8684,jagvichaudhuri996@gmail.com,1082,23821.63,2020-11-11
8685,nisharastogi120@gmail.com,529,78513.52,2024-01-30
8686,thomasiyengar913@gmail.com,1928,276951.97,2020-11-16
8687,eshanadar275@gmail.com,2467,46834.87,2022-08-22
8688,tanaydin523@gmail.com,753,138785.77,2022-08-24
8689,reyanshseth313@gmail.com,3724,243782.0,2022-03-27
8690,logandevi908@gmail.com,2375,142539.15,2020-08-19
8691,rajataprabhu335@gmail.com,2704,117599.11,2021-04-15
8692,ekapadvarkey494@gmail.com,475,160353.73,2024-05-08
8693,vedagupta682@gmail.com,1621,121750.39,2024-06-19
8694,jackkothari156@gmail.com,3068,152467.96,2021-08-14
8695,indiratoor400@gmail.com,3854,95329.52,2021-02-13
8696,nirjaray327@gmail.com,3025,238693.95,2024-11-20
8697,ekbalbaria331@gmail.com,3720,263861.19,2023-08-24
8698,noahkothari298@gmail.com,1070,139328.77,2022-09-24
8699,nidhideep182@gmail.com,3880,39080.85,2020-08-13
8700,inayawagle66@gmail.com,1357,108092.55,2022-10-24
8701,nitarasingh425@gmail.com,3645,135280.91,2023-04-04
8702,yashawiniram707@gmail.com,758,190443.11,2024-09-15
8703,karanchar506@gmail.com,1445,69358.94,2021-07-16
8704,anirudhgoswami622@gmail.com,210,88467.01,2021-01-16
8705,mananwalla465@gmail.com,1153,190854.09,2024-02-23
8706,vasanarattan930@gmail.com,1884,225112.71,2024-07-30
8707,krishnavarty819@gmail.com,372,100272.48,2024-09-04
8708,zayyanahuja838@gmail.com,1736,43342.64,2021-06-24
8709,zarnachaudhuri797@gmail.com,451,412729.46,2021-08-02
8710,vrittiratti731@gmail.com,1501,212664.34,2021-05-24
8711,anmoldar492@gmail.com,1998,128639.7,2021-02-02
8712,ridhighose438@gmail.com,1791,219522.5,2022-12-16
8713,chanchalpillai34@gmail.com,201,140043.47,2020-11-19
8714,triptidoctor640@gmail.com,2821,219372.55,2021-05-31
8715,libnikhare159@gmail.com,3037,162751.46,2024-07-14
8716,anviraja252@gmail.com,1437,157301.75,2020-05-23
8717,chakradevbadami922@gmail.com,1105,140913.45,2021-12-06
8718,bishakhaseth532@gmail.com,2850,34209.49,2023-04-06
8719,isaiahkanda833@gmail.com,1538,305047.59,2021-07-24
8720,maxvala449@gmail.com,2103,74677.29,2022-11-09
8721,upasnawalia566@gmail.com,435,41198.11,2023-06-23
8722,yastiatwal274@gmail.com,418,132971.21,2023-06-14
8723,andrewbhandari573@gmail.com,1066,73082.25,2020-08-13
8724,irasathe166@gmail.com,391,145862.98,2020-03-04
8725,georgecheema750@gmail.com,3053,205021.11,2020-07-05
8726,abduldugar643@gmail.com,1090,229624.23,2021-10-15
8727,quincysingh330@gmail.com,1775,215178.46,2020-06-18
8728,vedhikalal94@gmail.com,3314,125549.44,2024-07-11
8729,hemanirege737@gmail.com,2920,153967.35,2023-08-31
8730,ishitabali720@gmail.com,1358,182630.32,2020-03-29
8731,ekantanarula661@gmail.com,755,9377.01,2023-12-21
8732,chavvirai97@gmail.com,426,195646.78,2024-12-30
8733,ishwarmodi100@gmail.com,1720,33416.06,2020-05-06
8734,advikcheema548@gmail.com,3950,313227.73,2022-04-28
8735,samaksharora821@gmail.com,448,117638.79,2021-07-06
8736,wazirbava301@gmail.com,1194,135209.99,2023-05-27
8737,divyatara86@gmail.com,2866,88423.43,2022-11-18
8738,jaigarde883@gmail.com,598,99602.4,2020-01-27
8739,jairajkalita468@gmail.com,3967,331927.49,2022-08-22
8740,anvimaharaj482@gmail.com,1500,225229.58,2021-05-31
8741,faqiddey639@gmail.com,2985,26063.8,2020-07-27
8742,atibera996@gmail.com,130,270337.03,2023-03-30
8743,theodoregill625@gmail.com,984,245459.38,2021-11-29
8744,azaandoshi985@gmail.com,1483,127503.0,2020-11-11
8745,matthewshankar752@gmail.com,1847,174535.76,2021-07-27
8746,owenmahal240@gmail.com,3492,148804.47,2020-09-03
8747,ishaninaik314@gmail.com,1657,307806.39,2021-05-30
8748,barkhakrishna856@gmail.com,1980,86296.78,2020-05-21
8749,tejaskhanna251@gmail.com,2315,161680.85,2024-02-07
8750,rachitabala10@gmail.com,3553,115748.37,2023-05-07
8751,pranitshanker757@gmail.com,331,35356.77,2020-10-06
8752,madhavkurian639@gmail.com,2111,325331.06,2020-05-18
8753,farajchandra610@gmail.com,2766,55474.67,2022-12-20
8754,georgebadal352@gmail.com,3920,167610.33,2021-11-12
8755,imaranreddy589@gmail.com,3714,10743.95,2024-07-27
8756,lakshgarg225@gmail.com,1579,118074.36,2021-04-10
8757,jyotisaraf262@gmail.com,305,183757.51,2020-03-27
8758,ojasbala128@gmail.com,80,84021.28,2020-07-12
8759,nimratdesai657@gmail.com,3333,196944.15,2024-03-25
8760,geetikajha978@gmail.com,796,128476.71,2023-08-27
8761,mitaliborde961@gmail.com,3988,242806.6,2024-10-04
8762,upadhritichander648@gmail.com,3154,258940.87,2023-04-25
8763,gayathrichoudhry314@gmail.com,6,103060.42,2021-03-24
8764,agastyakalla959@gmail.com,1348,156138.63,2024-04-07
8765,watikaamble87@gmail.com,3719,164676.34,2022-02-03
8766,darshrana422@gmail.com,1987,199547.94,2023-06-15
8767,dakshachoudhary317@gmail.com,1390,151150.56,2021-04-21
8768,prishabobal532@gmail.com,3260,165216.88,2022-04-06
8769,charvitank718@gmail.com,3023,130527.48,2020-11-04
8770,ekiyaratta14@gmail.com,278,159219.19,2024-02-03
8771,anikababu646@gmail.com,2781,253835.22,2022-09-24
8772,vyanjanabalakrishnan201@gmail.com,272,201686.66,2020-08-13
8773,hemangpatla561@gmail.com,3297,206100.45,2021-10-08
8774,yastinarula29@gmail.com,3865,207845.63,2023-04-02
8775,fradojohal124@gmail.com,3573,137695.3,2022-07-09
8776,udarshsastry708@gmail.com,345,175506.16,2022-01-06
8777,chakrikaganguly184@gmail.com,142,63186.11,2024-11-24
8778,kalakari283@gmail.com,3813,251504.61,2024-05-07
8779,rachanagrewal104@gmail.com,138,72636.83,2022-07-02
8780,samuelsule666@gmail.com,1718,143028.13,2024-07-28
8781,lakshbhakta120@gmail.com,1912,241271.68,2023-05-28
8782,farhansangha424@gmail.com,3280,40890.57,2020-08-09
8783,pavaniparmar585@gmail.com,3961,181982.39,2024-08-24
8784,zayanbasu153@gmail.com,2176,95538.68,2021-04-07
8785,lipikaagrawal817@gmail.com,1256,120495.74,2022-03-21
8786,indrajitgupta871@gmail.com,3246,225675.28,2021-09-30
8787,girishmitter234@gmail.com,996,165844.55,2022-10-25
8788,nakulsachdeva930@gmail.com,3058,12748.47,2024-07-27
8789,trivenikarpe20@gmail.com,3311,71885.96,2024-10-08
8790,yashasvimitra447@gmail.com,886,228026.86,2022-05-08
8791,teerthdutt912@gmail.com,1904,185915.42,2023-08-11
8792,ekanikaul140@gmail.com,785,289850.85,2020-05-05
8793,karangoel727@gmail.com,3713,284611.81,2022-08-15
8794,vedikanadkarni643@gmail.com,444,122620.39,2021-11-21
8795,fiyaztara534@gmail.com,1030,350259.02,2022-02-09
8796,gaurikalad305@gmail.com,2690,151958.37,2024-06-30
8797,mahikalata401@gmail.com,1682,72986.52,2023-08-29
8798,devikahans178@gmail.com,394,99308.81,2021-11-28
8799,upkaarthakur407@gmail.com,3922,30538.01,2023-10-21
8800,qasimdash146@gmail.com,3212,278561.52,2020-11-17
8801,gaurangraghavan555@gmail.com,3862,277580.96,2024-08-18
8802,bhanumativaidya499@gmail.com,748,68759.4,2020-01-20
8803,udarshbains349@gmail.com,1761,131769.26,2023-11-04
8804,yashasvihanda634@gmail.com,1919,157648.6,2023-12-04
8805,simonpadmanabhan844@gmail.com,3626,73171.76,2022-10-21
8806,kiaansehgal348@gmail.com,1986,9591.84,2024-06-01
8807,danielsoni664@gmail.com,1155,133171.39,2022-12-24
8808,zehaanrandhawa955@gmail.com,2313,124313.65,2023-07-23
8809,avibhagat145@gmail.com,3982,118927.1,2023-11-18
8810,ishitasur845@gmail.com,220,167817.29,2024-04-11
8811,chandranram603@gmail.com,2694,264361.57,2023-09-28
8812,yahviparikh567@gmail.com,3565,125752.58,2024-02-12
8813,divyadeol888@gmail.com,3564,163635.44,2021-05-27
8814,samarthbrahmbhatt402@gmail.com,1967,208149.64,2021-12-31
8815,hemalhans985@gmail.com,2250,194331.43,2020-03-19
8816,baljiwanbhargava387@gmail.com,1303,100846.12,2021-08-04
8817,aishanimorar889@gmail.com,3548,157710.17,2020-02-28
8818,maxsoni810@gmail.com,3293,193803.19,2020-07-27
8819,pallaviuppal783@gmail.com,1277,59731.89,2020-12-19
8820,upadhritidar661@gmail.com,2381,251083.12,2024-04-25
8821,prishachaudhari801@gmail.com,2333,264527.11,2023-04-14
8822,imarancheema515@gmail.com,2231,92177.58,2021-12-04
8823,timothyparmer800@gmail.com,2602,165493.6,2023-04-15
8824,farisnatt268@gmail.com,3535,201382.26,2021-03-22
8825,ekalingabutala515@gmail.com,2792,106350.87,2024-07-07
8826,damyantiparsa257@gmail.com,1106,188529.11,2020-09-11
8827,devikabhatti442@gmail.com,2287,163060.45,2020-08-28
8828,christophersolanki263@gmail.com,3828,32566.55,2021-03-27
8829,vanshabail299@gmail.com,464,186732.91,2021-08-10
8830,balendranori179@gmail.com,1501,61988.61,2024-08-08
8831,brijeshbhargava299@gmail.com,1447,225136.23,2022-06-02
8832,oeshisen253@gmail.com,385,96303.11,2020-11-23
8833,jaizachariah72@gmail.com,3234,137097.17,2021-10-30
8834,binasarkar638@gmail.com,2616,259782.31,2021-06-23
8835,anthonyraj650@gmail.com,502,189710.53,2024-04-05
8836,brindatripathi135@gmail.com,2490,63642.09,2023-09-19
8837,ayushmandeshmukh94@gmail.com,2889,68806.67,2024-07-24
8838,aadhyakamdar188@gmail.com,88,102055.78,2022-02-03
8839,alkaagate779@gmail.com,2097,181571.53,2023-10-20
8840,shivanshkhare736@gmail.com,2066,178663.99,2020-10-20
8841,labanbhattacharyya605@gmail.com,2414,82551.82,2022-09-19
8842,janujaramaswamy545@gmail.com,858,56623.24,2022-04-26
8843,dalbirlall840@gmail.com,493,172526.67,2023-01-28
8844,azadmangal32@gmail.com,1862,135451.19,2024-09-11
8845,harinakshimitter635@gmail.com,2021,322577.27,2024-06-05
8846,aadikibe683@gmail.com,2424,152928.29,2021-10-21
8847,jaibuch232@gmail.com,645,295140.23,2023-09-21
8848,ekalingaloke866@gmail.com,3916,56369.31,2020-06-27
8849,agastyauppal561@gmail.com,3757,24142.96,2023-10-15
8850,adityakala343@gmail.com,2776,60393.19,2024-11-26
8851,jacobkorpal682@gmail.com,3215,245130.38,2021-06-25
8852,onibhagat245@gmail.com,887,290488.13,2023-09-09
8853,ladlipadmanabhan971@gmail.com,2423,87425.64,2023-02-23
8854,aadhyakadakia716@gmail.com,416,113154.72,2023-08-20
8855,mitaliwalla660@gmail.com,158,56481.53,2021-09-08
8856,kavyagopal868@gmail.com,3415,5068.81,2020-08-17
8857,ekarajbalan495@gmail.com,683,207472.94,2024-08-21
8858,noahchoudhry170@gmail.com,700,167841.62,2021-07-29
8859,oviyaaurora181@gmail.com,1484,150839.04,2020-01-26
8860,masonperi946@gmail.com,2796,37995.48,2024-04-14
8861,abdulkoshy983@gmail.com,2956,281196.53,2024-10-01
8862,azadjain267@gmail.com,1044,109731.46,2021-07-04
8863,bachittarbumb135@gmail.com,982,192690.11,2024-06-14
8864,charitaborde125@gmail.com,1265,33635.09,2020-09-08
8865,rakshadubey18@gmail.com,2268,134757.98,2022-07-16
8866,charleskashyap69@gmail.com,129,173309.96,2020-12-12
8867,ishwarminhas944@gmail.com,410,176166.02,2020-05-30
8868,madhavde698@gmail.com,3339,162371.88,2022-09-25
8869,urishillawalia500@gmail.com,3950,189561.8,2023-07-14
8870,harinakshimitter635@gmail.com,3965,59558.36,2024-02-14
8871,anthonyjain934@gmail.com,3530,165789.81,2020-09-20
8872,bhavininatarajan959@gmail.com,63,159100.61,2024-04-08
8873,udantsachdeva564@gmail.com,2838,168533.81,2024-02-11
8874,ekavirnori308@gmail.com,728,155787.62,2021-06-10
8875,teerthkade378@gmail.com,214,48142.98,2022-08-04
8876,ekanipandya714@gmail.com,1707,44576.02,2021-01-06
8877,udarshmannan580@gmail.com,1749,27141.45,2021-02-24
8878,oliversrinivasan69@gmail.com,640,215402.76,2022-07-09
8879,saideo242@gmail.com,2323,216212.6,2020-10-07
8880,chatreshgulati839@gmail.com,1413,217484.02,2022-02-10
8881,aarinijayaraman675@gmail.com,690,174543.2,2023-01-08
8882,oviyabail813@gmail.com,964,20649.54,2023-04-14
8883,ladlichhabra994@gmail.com,841,67863.16,2020-08-27
8884,chavvikumer867@gmail.com,995,163633.23,2020-12-20
8885,elijahdevan414@gmail.com,166,160841.44,2023-02-25
8886,yuvrajsinghal22@gmail.com,172,132180.14,2024-02-10
8887,haritakrishnamurthy688@gmail.com,3113,179513.38,2022-01-26
8888,chaturadate764@gmail.com,420,150932.14,2020-02-28
8889,nathanrai876@gmail.com,2737,159661.64,2022-06-28
8890,benjaminkohli378@gmail.com,2437,98874.77,2021-04-24
8891,upmabal268@gmail.com,356,228560.88,2023-10-26
8892,hemalcontractor707@gmail.com,1564,115538.27,2020-04-29
8893,agastyasen68@gmail.com,522,43548.07,2023-05-18
8894,benjaminpillai540@gmail.com,3210,88320.08,2024-08-25
8895,robertsen118@gmail.com,3976,122122.7,2024-08-20
8896,netrahari72@gmail.com,1733,229520.22,2020-08-20
8897,riyashanker880@gmail.com,412,146618.56,2022-12-17
8898,indrajitsolanki624@gmail.com,1918,135108.14,2022-03-03
8899,sarthaksinha337@gmail.com,1242,50106.93,2022-10-12
8900,ikbalpatla101@gmail.com,621,212838.61,2023-12-12
8901,aahanabassi383@gmail.com,1943,97843.83,2023-11-21
8902,gangavig575@gmail.com,2733,141997.77,2023-01-27
8903,rakshaverma252@gmail.com,334,268414.65,2024-12-16
8904,samuelkhanna317@gmail.com,2483,190701.07,2024-05-24
8905,tejasjoshi257@gmail.com,2125,19739.68,2023-11-18
8906,ishitajani128@gmail.com,1347,8439.18,2024-05-07
8907,aashinigam530@gmail.com,2118,144855.16,2021-11-29
8908,robertsen118@gmail.com,3209,52980.75,2020-04-06
8909,gautamborah116@gmail.com,3913,201883.74,2020-03-04
8910,nitarachakrabarti546@gmail.com,852,153381.05,2020-06-01
8911,yoshitavarghese753@gmail.com,2276,163230.78,2020-11-19
8912,divyabajwa112@gmail.com,3052,93460.55,2022-07-03
8913,ekajabali814@gmail.com,454,289310.69,2022-03-03
8914,tanaylata967@gmail.com,3630,377407.5,2020-02-02
8915,ekarajgarde634@gmail.com,3540,127713.22,2022-10-14
8916,vedaraja6@gmail.com,1506,178243.14,2024-08-13
8917,vidhigole460@gmail.com,1539,157793.39,2021-03-12
8918,paninigarde435@gmail.com,3609,129225.05,2020-02-14
8919,hredhaanpradhan725@gmail.com,3807,83434.36,2020-02-08
8920,zehaankota72@gmail.com,1161,63202.56,2020-02-02
8921,umangnadkarni939@gmail.com,2445,59152.22,2021-06-28
8922,jeevikadhar804@gmail.com,3842,182419.2,2022-10-30
8923,paninihayre628@gmail.com,1261,108426.04,2024-02-07
8924,vamakshiprakash635@gmail.com,2425,56263.43,2023-08-28
8925,gabrielramesh769@gmail.com,1073,185588.66,2023-07-30
8926,bhavnasahni28@gmail.com,926,146939.1,2020-06-13
8927,ekavirnazareth242@gmail.com,1925,257733.84,2022-11-22
8928,jeevikadhar804@gmail.com,3387,179849.79,2022-07-31
